"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
1773100924,2014-07-08,320000,3,3.25,1450,1387,2,FALSE,0,"3","8",1180,270,2013,0,"98106",47.5556,-122.362,1450,1198
6791400100,2014-09-10,353000,4,2.5,2210,13721,2,FALSE,0,"3","8",2210,0,2009,0,"98042",47.3122,-122.039,1850,12951
2523069172,2014-08-04,616500,3,2.5,3580,118047,1,FALSE,0,"3","9",3240,340,1992,0,"98027",47.4453,-121.98,3240,123275
1788800630,2015-02-25,185000,3,1,840,12091,1,FALSE,0,"3","6",840,0,1959,0,"98023",47.3281,-122.343,840,9324
5162100650,2014-09-22,316000,4,2.5,2320,7379,2,FALSE,0,"3","8",2320,0,1987,0,"98003",47.3432,-122.316,2230,7614
3332500100,2015-04-08,475000,3,2.5,1800,3300,2,FALSE,0,"3","7",1690,110,2004,0,"98118",47.5491,-122.276,1570,4097
6362900138,2014-11-03,379900,2,1.5,1240,1331,2,FALSE,0,"3","7",1050,190,2007,0,"98144",47.5959,-122.298,1250,1431
6431500283,2014-11-17,409500,3,1,1340,4120,1,FALSE,0,"4","7",1040,300,1921,0,"98103",47.6916,-122.352,1270,4635
3034200275,2014-08-17,380000,3,1.75,1240,8611,1,FALSE,0,"4","7",1240,0,1973,0,"98133",47.7175,-122.331,1700,8037
5014600210,2014-12-15,710000,4,2.5,3060,5000,2,FALSE,0,"3","9",3060,0,2006,0,"98059",47.5395,-122.188,2870,5548
225039145,2014-06-19,285000,3,1,1210,4731,1.5,FALSE,0,"3","7",1210,0,1901,0,"98117",47.6865,-122.397,1450,5264
5636010560,2014-09-29,314500,4,2.5,2390,9600,2,FALSE,0,"3","7",2390,0,1996,0,"98010",47.3289,-122.001,1900,9603
9526500090,2014-08-22,4e+05,3,3,2090,7634,1,FALSE,0,"3","8",1450,640,2001,0,"98019",47.7408,-121.974,2090,9600
1300300730,2015-03-24,698000,3,1.5,1090,7200,1,FALSE,0,"4","7",1090,0,1958,0,"98040",47.5817,-122.241,2010,8982
7215900020,2014-12-09,1600000,4,3.5,4060,9486,2,FALSE,0,"3","10",4060,0,2005,0,"98033",47.6634,-122.2,2410,9486
7504001430,2014-10-23,539000,3,1.5,1740,12000,2,FALSE,0,"3","9",1740,0,1974,0,"98074",47.6276,-122.053,2580,12224
6192410550,2014-05-28,739000,3,2.5,2810,5400,2,FALSE,0,"3","9",2810,0,2005,0,"98052",47.7065,-122.118,2870,5400
7199340480,2014-10-29,495000,3,2.25,1780,8050,1,FALSE,0,"4","7",1230,550,1979,0,"98052",47.6977,-122.126,1780,7200
2214800110,2014-08-20,259900,4,2.75,1560,8820,1,FALSE,3,"3","7",1060,500,1979,0,"98001",47.3382,-122.257,2140,7800
6421000330,2014-11-12,732500,3,2.5,2470,10321,2,FALSE,0,"3","9",2470,0,1988,0,"98052",47.6694,-122.141,2450,8440
546000045,2015-03-25,422500,2,1,800,4046,1,FALSE,0,"3","7",800,0,1940,0,"98117",47.6895,-122.382,1400,4046
7811200310,2014-12-16,635000,4,2.25,1920,8910,1,FALSE,0,"4","8",1200,720,1969,0,"98005",47.5897,-122.156,2250,8800
5202500030,2015-04-01,514000,3,1.5,1610,9964,1,FALSE,0,"3","7",1080,530,1977,0,"98052",47.6681,-122.143,1610,9964
2461900375,2015-04-14,685000,4,2.5,2770,6000,2,FALSE,0,"3","8",2400,370,1993,0,"98136",47.5536,-122.383,2120,6000
5393600509,2014-07-02,334500,2,1.5,830,1858,2,FALSE,0,"3","7",830,0,2005,0,"98144",47.5828,-122.314,1480,3030
7202270830,2014-06-25,608000,4,2.5,2690,4736,2,FALSE,0,"3","7",2690,0,2001,0,"98053",47.6869,-122.036,2690,4791
524069049,2015-04-02,7e+05,3,1.5,1460,78408,1,FALSE,0,"4","7",1460,0,1963,0,"98075",47.59,-122.058,3320,7787
3835500195,2014-06-18,4489000,4,3,6430,27517,2,FALSE,0,"3","12",6430,0,2001,0,"98004",47.6208,-122.219,3720,14592
3629970620,2014-10-03,476100,4,2.5,1850,1836,2,FALSE,0,"3","7",1600,250,2005,0,"98029",47.5529,-121.996,1770,2236
7562100065,2014-07-25,260000,3,2,1170,5450,1,FALSE,0,"5","6",1170,0,1902,0,"98118",47.5276,-122.273,1340,6384
425000230,2014-12-30,150000,2,1,870,5700,1,FALSE,0,"4","6",870,0,1957,0,"98056",47.498,-122.17,1020,5700
2391600330,2015-04-10,505000,2,1,810,5060,1,FALSE,0,"3","6",810,0,1941,0,"98116",47.5635,-122.394,900,5060
9359100500,2014-05-27,1795000,4,3.25,4060,13000,2,FALSE,3,"3","11",4060,0,2000,0,"98040",47.581,-122.246,3220,13800
2331300025,2015-03-11,967000,4,3.25,1860,4356,2,FALSE,0,"3","9",1860,0,1917,2005,"98103",47.6785,-122.351,1860,4356
8576400110,2015-03-17,580000,6,2.5,3596,13700,1,FALSE,0,"5","8",1798,1798,1964,0,"98166",47.4388,-122.339,1894,10500
4006000307,2014-09-16,155000,2,1,810,4755,1,FALSE,0,"3","7",810,0,1980,0,"98118",47.5313,-122.28,1180,4755
1153000150,2014-06-25,744500,5,2.5,2700,16570,1,FALSE,0,"4","8",1750,950,1967,0,"98005",47.6144,-122.167,2570,11840
2025069140,2015-03-17,1898000,3,2.5,2830,4334,3,TRUE,4,"3","10",2830,0,2006,0,"98074",47.6318,-122.071,2830,38211
1426079047,2014-09-11,620000,3,2.25,2520,212137,2,FALSE,0,"3","9",1590,930,2005,0,"98019",47.7384,-121.878,2000,212137
3623059027,2014-10-22,2e+05,2,0.75,780,55764,1,FALSE,0,"4","4",780,0,1945,0,"98058",47.442,-122.105,1620,30847
6690500070,2014-07-21,579000,3,2.5,1990,4040,1.5,FALSE,0,"5","8",1390,600,1926,0,"98103",47.6867,-122.354,1180,3030
999000215,2014-05-12,734200,4,2.5,2760,5000,1.5,FALSE,0,"5","7",1680,1080,1928,0,"98107",47.6726,-122.371,1850,5000
2540820010,2015-04-27,750000,4,2.5,2930,8641,2,FALSE,0,"3","8",2930,0,2010,0,"98034",47.7199,-122.246,2120,11175
148000035,2014-06-02,544000,3,1.5,1790,8203,1.5,FALSE,1,"3","7",1790,0,1910,0,"98116",47.5768,-122.403,1960,6047
2767603615,2014-09-03,481000,2,2.25,1290,1137,3,FALSE,0,"3","8",1290,0,2007,0,"98107",47.6718,-122.382,1290,1332
5127000410,2014-06-27,350000,5,1.75,2330,14322,1,FALSE,0,"4","7",1180,1150,1968,0,"98059",47.4768,-122.155,1690,10010
1560920040,2014-07-31,539950,4,2.5,2960,37430,2,FALSE,0,"3","9",2960,0,1990,0,"98038",47.3988,-122.023,2800,36384
7852020790,2014-06-27,490000,3,2.5,2230,5348,2,FALSE,0,"3","8",2230,0,2000,0,"98065",47.5347,-121.866,2190,5205
2767604247,2014-07-11,467000,2,2.5,1140,1181,3,FALSE,0,"3","8",1140,0,2007,0,"98107",47.6713,-122.383,1220,1189
9526600140,2014-09-19,677900,3,2.5,2440,4587,2,FALSE,0,"3","8",2440,0,2010,0,"98052",47.7073,-122.114,2750,4587
8081020380,2015-02-17,1200000,4,2.5,3350,11688,1,FALSE,2,"3","10",1760,1590,1995,0,"98006",47.5507,-122.133,4240,10804
6064800550,2014-08-02,247800,3,2.5,1580,2170,2,FALSE,0,"3","7",1580,0,2003,0,"98118",47.5418,-122.289,1610,1917
3299200075,2015-02-04,429950,4,1.75,1700,10230,1,FALSE,0,"3","8",1320,380,1959,0,"98133",47.7453,-122.351,2000,8006
3583400120,2015-02-04,526750,5,2.5,2270,10700,1,FALSE,0,"4","8",1570,700,1963,0,"98028",47.741,-122.256,2020,10230
6187500080,2014-07-16,637000,5,3,2460,7240,1,FALSE,0,"3","9",1840,620,1991,0,"98006",47.5486,-122.189,2530,7885
7424110130,2014-05-15,423000,4,1.75,1880,7303,1,FALSE,0,"3","7",1010,870,1976,0,"98034",47.7129,-122.203,1710,7200
8651442440,2014-10-23,164000,4,1,1530,4875,2,FALSE,0,"3","7",1530,0,1977,0,"98042",47.3638,-122.091,1470,4875
8813400155,2014-12-19,808000,8,3.75,3460,4600,2,FALSE,0,"3","7",2860,600,1987,0,"98105",47.6617,-122.289,2170,3750
2780900220,2014-12-26,335000,2,2,1420,5185,1,FALSE,0,"3","7",1420,0,2004,0,"98038",47.3543,-122.022,2140,4890
686100380,2014-10-27,472000,5,2,2030,9804,1,FALSE,0,"3","7",1110,920,1963,0,"98008",47.6297,-122.114,1930,7990
7732650040,2014-09-03,1135000,4,2.5,3370,10602,2,FALSE,0,"3","10",3370,0,1999,0,"98007",47.6591,-122.147,2950,9949
9212900820,2014-08-28,393820,2,2,1170,8251,1,FALSE,0,"3","7",1170,0,1941,0,"98115",47.6873,-122.291,1360,6798
3295450050,2015-01-09,322000,4,2.5,1950,4553,2,FALSE,0,"3","7",1950,0,2000,0,"98056",47.5066,-122.175,1780,4598
6840701135,2014-11-10,593000,5,2.5,2640,4400,1.5,FALSE,0,"5","7",1840,800,1925,0,"98122",47.605,-122.3,1720,4400
5104520550,2014-07-01,357500,3,3.5,2080,5100,2,FALSE,0,"3","8",2080,0,2004,0,"98038",47.35,-122.005,2080,5100
3861440010,2014-07-15,302000,4,2.75,2030,9120,1,FALSE,0,"4","7",2030,0,1988,0,"98003",47.282,-122.303,1790,7627
6450301310,2014-10-30,225000,2,1,830,5720,1,FALSE,0,"4","6",830,0,1950,0,"98133",47.7339,-122.339,1150,5250
3110800040,2014-07-16,269900,3,2.25,1740,9672,1,FALSE,0,"4","7",1110,630,1963,0,"98031",47.4149,-122.181,1640,9600
3654800200,2014-10-22,265000,3,2.5,1720,6271,2,FALSE,0,"3","7",1720,0,1993,0,"98038",47.3898,-122.049,1570,6587
9274202165,2015-01-20,560000,3,1.75,1570,4375,1,FALSE,0,"3","7",970,600,1940,0,"98116",47.5889,-122.389,1790,5750
2916610150,2015-01-20,274950,3,2,1410,7265,1,FALSE,0,"4","7",1410,0,1983,0,"98042",47.3654,-122.076,1390,8060
9523102420,2014-09-22,535000,1,1,920,5000,1,FALSE,3,"4","7",920,0,1906,0,"98103",47.6748,-122.352,1890,5000
1771000970,2014-10-10,330000,3,1,1160,9600,1,FALSE,0,"4","7",1160,0,1967,0,"98077",47.7419,-122.073,1160,9730
6413100270,2015-03-31,490000,3,1.75,1540,9000,1,FALSE,0,"3","8",1540,0,1971,0,"98125",47.7152,-122.322,1710,7488
304000380,2014-10-06,197000,3,1,1090,17630,1,FALSE,0,"4","7",1090,0,1962,0,"98002",47.288,-122.196,1300,12000
255520260,2015-03-24,624000,5,3.75,3570,14648,2,FALSE,0,"3","9",3570,0,2005,0,"98019",47.7377,-121.974,3160,7882
1036450360,2015-01-07,540000,4,2.5,2050,3784,2,FALSE,0,"3","8",2050,0,2001,0,"98034",47.7189,-122.181,2050,3366
5412100920,2014-12-03,250000,4,2.75,1830,6643,2,FALSE,0,"3","8",1830,0,2001,0,"98001",47.2601,-122.286,2400,6472
1545801630,2014-07-21,233000,3,2,1350,7686,1,FALSE,0,"3","7",1350,0,1989,0,"98038",47.3609,-122.053,1470,7686
629800540,2014-09-09,1500000,4,4.25,5020,26319,2,FALSE,0,"3","12",5020,0,1998,0,"98074",47.6008,-122.01,4930,26319
9528104660,2014-08-27,905000,4,3.5,2980,3000,2,FALSE,0,"3","9",2340,640,2008,0,"98115",47.6768,-122.326,1810,4545
1138000250,2014-05-21,350000,3,1.5,980,7790,1,FALSE,0,"5","7",980,0,1969,0,"98034",47.7141,-122.213,1390,7280
3623500205,2014-05-13,2450000,4,4.5,5030,11023,2,FALSE,2,"3","11",3250,1780,2008,0,"98040",47.5722,-122.236,3640,11490
6819100345,2015-03-25,7e+05,4,1.75,2360,6000,1,FALSE,0,"3","7",1280,1080,1955,0,"98109",47.6465,-122.357,1700,3460
3701900085,2014-08-05,169000,3,1.5,1570,6450,1.5,FALSE,0,"4","6",1570,0,1931,0,"98022",47.2021,-121.996,1400,6450
123039364,2014-05-21,3e+05,2,1,970,13700,1,FALSE,0,"3","6",970,0,1949,0,"98106",47.515,-122.362,1570,10880
2624049073,2014-07-29,360000,2,1,780,4200,1,FALSE,0,"3","6",780,0,1920,0,"98118",47.5381,-122.267,1620,6000
3649100346,2015-01-09,322968,5,1.75,1890,9600,1,FALSE,0,"4","7",1890,0,1960,0,"98028",47.7391,-122.241,2350,5308
3840700600,2015-04-01,355000,3,1,900,37800,1,FALSE,0,"4","5",700,200,1923,0,"98034",47.7146,-122.234,1750,11998
910000104,2014-08-06,245500,2,1,790,7500,1,FALSE,0,"3","6",790,0,1950,0,"98011",47.7644,-122.198,1970,8970
7266200085,2015-03-25,780000,5,1.75,2330,3800,1.5,FALSE,0,"3","7",1360,970,1927,0,"98115",47.6835,-122.308,2100,3800
5702450260,2014-07-23,324000,3,2,1540,10931,1,FALSE,3,"3","7",1540,0,1989,0,"98045",47.495,-121.776,1570,10485
1337800220,2014-09-08,1003000,4,2.5,2230,3600,2,FALSE,0,"5","8",1630,600,1906,0,"98112",47.6304,-122.309,2410,4800
1245001220,2014-10-16,749000,4,2,2040,11850,1,FALSE,2,"3","7",1020,1020,1959,0,"98033",47.6891,-122.208,2040,8504
7387500195,2015-02-27,367000,4,1,1820,5500,1.5,FALSE,0,"3","6",1820,0,1947,0,"98106",47.5185,-122.363,1140,5500
2556500040,2015-01-06,320000,3,1,1230,7492,1,FALSE,0,"3","7",1230,0,1955,0,"98155",47.7633,-122.315,1710,7238
4237901345,2014-12-17,825000,4,3.25,3200,4477,2,FALSE,0,"3","9",2390,810,2006,0,"98199",47.664,-122.402,1830,4920
2767600985,2014-12-04,529950,3,2.25,1240,1250,3,FALSE,0,"3","8",1240,0,2014,0,"98107",47.6748,-122.377,1470,1250
9322800260,2014-09-12,550000,4,1.75,2030,5688,2,FALSE,4,"4","9",1730,300,1939,0,"98146",47.5071,-122.387,2320,11107
6708200320,2014-09-29,599000,4,4.75,3700,11000,1,FALSE,0,"4","7",1840,1860,1962,0,"98028",47.768,-122.251,1720,11564
6817801150,2015-03-30,555000,4,2.5,2160,10987,1,FALSE,0,"4","8",1440,720,1981,2003,"98074",47.6333,-122.034,1280,11617
2025770560,2014-11-03,930000,4,4.25,5710,24663,2,FALSE,0,"3","11",5710,0,2007,0,"98092",47.3065,-122.158,4060,23847
8096600100,2014-12-15,455000,4,2,2120,9442,1,FALSE,0,"5","7",1060,1060,1968,0,"98011",47.7675,-122.226,1290,9600
1513800080,2014-08-25,598000,4,2.5,2030,9825,1,FALSE,0,"3","8",1330,700,1985,0,"98115",47.6892,-122.3,2180,7500
2868300061,2014-09-18,272000,4,1.75,1390,10660,1,FALSE,0,"4","7",1030,360,1960,0,"98198",47.4128,-122.323,1800,11960
5015000346,2014-11-04,1047000,4,3.5,3500,4000,2,FALSE,0,"3","10",2560,940,2000,0,"98112",47.628,-122.299,1910,4000
2608300103,2015-01-26,225000,3,2.5,1020,2040,2,FALSE,0,"3","7",720,300,2004,0,"98106",47.5294,-122.361,1060,1478
8963300005,2014-11-06,390000,5,1.75,2290,7900,1,FALSE,0,"4","7",1190,1100,1965,0,"98133",47.7577,-122.358,1870,8250
2524049215,2015-05-01,1564350,4,3.75,3730,17000,2,FALSE,3,"4","10",2820,910,1986,0,"98040",47.5355,-122.242,3880,15550
2025700430,2014-08-26,269500,3,2,1640,8395,1,FALSE,0,"4","7",1640,0,1991,0,"98038",47.348,-122.035,1510,7180
2141310580,2014-11-25,707000,4,2.25,2920,17023,1,FALSE,0,"4","9",1690,1230,1977,0,"98006",47.5585,-122.134,2710,10681
1954420170,2014-05-21,368250,3,2.5,2150,7484,2,FALSE,0,"3","8",2150,0,1988,0,"98074",47.6191,-122.043,2150,6879
2207200820,2014-10-15,413107,3,1.5,1420,7520,1,FALSE,0,"4","7",1420,0,1956,0,"98007",47.601,-122.134,2000,7520
2826049023,2014-07-29,440000,3,2.25,1880,7989,1,FALSE,0,"3","7",1280,600,1982,0,"98125",47.7077,-122.299,1820,7414
1924059319,2015-03-20,1288000,5,4,4050,11358,2,FALSE,0,"4","10",2780,1270,1980,0,"98040",47.56,-122.225,3120,13555
8562790940,2014-12-23,599000,3,2.75,1840,2060,2,FALSE,0,"3","10",1700,140,2013,0,"98027",47.53,-122.073,2590,2680
3019300090,2014-07-23,535000,2,3.5,2560,5000,1,FALSE,0,"4","6",1280,1280,1944,0,"98107",47.6681,-122.368,1390,4000
4427100145,2015-03-23,424000,3,1.5,1230,7200,1,FALSE,0,"3","7",1230,0,1953,0,"98125",47.7281,-122.311,1400,6240
2473410740,2014-10-27,315000,3,1.75,1460,7884,1,FALSE,0,"3","8",1460,0,1975,0,"98058",47.4457,-122.128,2050,7210
7853361310,2014-12-15,425000,4,2.5,1950,5000,2,FALSE,0,"3","8",1950,0,2012,0,"98065",47.515,-121.872,2710,5000
6679000560,2014-07-29,314950,2,2.5,1860,6359,2,FALSE,0,"3","7",1860,0,2003,0,"98038",47.3847,-122.029,1860,6359
2807100155,2014-05-15,240000,3,2,1400,6200,1,FALSE,0,"3","6",700,700,1948,0,"98133",47.7634,-122.34,1410,7564
2798600240,2014-11-14,295700,4,2.5,1720,5805,2,FALSE,0,"3","8",1720,0,2000,0,"98092",47.3286,-122.208,2360,7700
3353400120,2014-07-01,174000,2,1,900,13531,1,FALSE,0,"3","6",900,0,1979,0,"98001",47.2616,-122.251,1767,8308
4139440480,2014-06-26,695000,3,2.75,2590,12063,2,FALSE,0,"3","10",2590,0,1993,0,"98006",47.5527,-122.12,2850,8469
7923300310,2014-05-27,495000,4,2.25,1940,9144,1,FALSE,0,"4","7",1430,510,1956,0,"98007",47.5942,-122.135,1460,9437
8562500380,2015-03-09,679000,4,2.5,3080,8451,1,FALSE,0,"3","7",1540,1540,1969,0,"98052",47.674,-122.154,1550,8125
3163600130,2015-03-17,234900,3,1,1250,8000,1,FALSE,0,"3","7",1250,0,1956,0,"98146",47.5065,-122.337,1040,6973
1085623730,2014-11-29,498445,4,2.5,3216,5902,2,FALSE,0,"3","9",3216,0,2014,0,"98030",47.3425,-122.179,2815,4916
8807810890,2014-11-05,385000,3,1,1250,21303,1,FALSE,0,"3","6",1250,0,1970,0,"98053",47.6625,-122.059,1250,17920
263000280,2014-12-02,450000,3,2,1150,4500,1.5,FALSE,0,"3","7",1150,0,1917,1991,"98103",47.6985,-122.348,1230,5400
3127200041,2014-06-13,589000,4,3,2440,9600,2,FALSE,0,"5","7",2440,0,1961,0,"98034",47.7044,-122.2,2290,9600
3753000030,2014-05-27,399950,3,3,1296,1051,3,FALSE,0,"3","8",1296,0,2009,0,"98125",47.7175,-122.284,1520,1939
7731100066,2014-06-12,545000,3,1,1510,5000,1.5,FALSE,0,"3","7",1510,0,1909,0,"98105",47.6708,-122.297,1680,4000
6146600175,2014-11-07,129000,2,1,760,5240,1,FALSE,0,"3","6",760,0,1949,0,"98032",47.388,-122.234,980,5080
7202260040,2014-08-01,705000,4,2.75,2780,6207,2,FALSE,0,"3","8",2780,0,2001,0,"98053",47.6867,-122.038,2660,5592
7504010570,2014-07-08,9e+05,3,2.5,3180,12600,2,FALSE,0,"4","11",3180,0,1978,0,"98074",47.6366,-122.058,3030,12835
6145600780,2014-09-11,335000,2,1,1510,3844,1,FALSE,0,"4","7",1510,0,1923,1970,"98133",47.7038,-122.348,1170,3844
8856970570,2014-10-27,322500,4,2.5,1940,7107,2,FALSE,0,"3","7",1940,0,2000,0,"98038",47.3843,-122.032,1850,5705
7853310150,2014-07-22,625000,5,1,3240,5324,2,FALSE,0,"3","9",3240,0,2007,0,"98065",47.523,-121.875,3240,6036
2474400300,2015-05-06,320000,4,2.5,1920,7277,2,FALSE,0,"4","8",1920,0,1990,0,"98031",47.4058,-122.192,2300,7645
2468800040,2015-04-10,330000,3,2.5,2060,25046,1,FALSE,0,"4","8",1600,460,1980,0,"98022",47.184,-121.959,2050,21255
1873100060,2014-08-29,693000,4,2.5,2460,4425,2,FALSE,0,"3","8",2460,0,2006,0,"98052",47.7048,-122.109,2990,5659
4189800020,2014-08-20,367500,3,1,1570,10050,1,FALSE,0,"3","7",1570,0,1963,0,"98028",47.736,-122.231,2540,9940
7207900030,2014-06-09,4e+05,4,3.5,2370,3692,2.5,FALSE,0,"3","8",2370,0,2013,0,"98056",47.5044,-122.17,2520,5425
1133000144,2015-02-12,614905,3,2.5,2410,7225,2,FALSE,0,"3","8",2410,0,1991,0,"98125",47.7211,-122.31,1940,8347
1253200170,2014-05-20,250000,4,1.5,2500,6300,1,FALSE,0,"4","7",1500,1000,1961,0,"98032",47.3781,-122.284,1720,8925
3902100175,2014-07-28,850000,5,3,3900,5250,1.5,FALSE,1,"5","8",2620,1280,1931,0,"98116",47.5577,-122.389,1950,5700
6189200260,2015-05-04,617450,3,2,1580,14398,1,FALSE,0,"3","7",1080,500,1981,0,"98005",47.6328,-122.174,1650,14407
5245600105,2014-09-16,228000,3,1,1190,9199,1,FALSE,0,"3","7",1190,0,1955,0,"98148",47.4258,-122.322,1190,9364
7771300035,2014-09-25,328000,4,1,1360,8136,1,FALSE,0,"3","7",1360,0,1948,0,"98133",47.7366,-122.333,1570,8132
2325300093,2014-07-07,378000,3,2.5,1601,2491,3,FALSE,0,"3","7",1536,65,2007,0,"98125",47.719,-122.317,1420,1156
8087800400,2014-12-01,385000,4,2.5,1950,7350,1,FALSE,0,"3","7",1150,800,1963,0,"98052",47.656,-122.134,2050,9068
4139480200,2014-12-09,1400000,4,3.25,4290,12103,1,FALSE,3,"3","11",2690,1600,1997,0,"98006",47.5503,-122.102,3860,11244
1652500060,2014-07-11,1650000,8,2.75,4040,20666,1,FALSE,0,"4","9",2020,2020,1962,0,"98004",47.634,-122.221,3670,20500
2600110250,2015-04-30,840000,4,2.5,2170,9796,1,FALSE,0,"4","8",1650,520,1980,0,"98006",47.5505,-122.152,2350,9796
9478500770,2015-04-03,360000,4,2.5,2570,4557,2,FALSE,0,"3","7",2570,0,2009,0,"98042",47.367,-122.115,2200,4500
7430500110,2014-12-09,1378000,5,3.5,5150,12230,2,FALSE,2,"3","10",3700,1450,2007,0,"98008",47.6249,-122.09,2940,13462
7504000230,2014-12-05,675000,4,2.25,2760,12100,2,FALSE,0,"4","9",2760,0,1976,0,"98074",47.6285,-122.058,2850,12410
9511120050,2014-06-27,427000,3,2.5,2432,9391,2,FALSE,2,"3","9",2432,0,2005,0,"98001",47.3453,-122.267,2912,8932
2296500131,2014-12-16,739000,5,4,4660,9900,2,FALSE,2,"4","9",2600,2060,1979,0,"98056",47.5135,-122.2,3380,9900
1254200045,2015-04-22,635000,5,2.75,2620,5500,1.5,FALSE,0,"3","7",1710,910,1911,0,"98117",47.6806,-122.388,1790,5500
3754501235,2014-10-01,1185000,3,2.5,2510,4600,2,FALSE,2,"3","10",2510,0,2006,0,"98034",47.7051,-122.223,2560,7500
1085621740,2014-08-14,306000,4,2.5,2267,3577,2,FALSE,0,"3","7",2267,0,2014,0,"98092",47.3384,-122.18,2056,3577
1670400068,2014-06-18,206000,2,1.5,1820,8867,2,FALSE,0,"3","7",1820,0,1921,0,"98168",47.4764,-122.269,1430,9288
3760500407,2014-05-21,1030000,3,4,3880,13095,2,FALSE,3,"3","11",3700,180,2009,0,"98034",47.6996,-122.233,3880,10830
3278600240,2014-07-22,372500,2,2.5,1400,2958,2,FALSE,0,"3","8",1400,0,2007,0,"98126",47.5496,-122.373,1540,2385
6204000040,2014-06-10,608000,4,2.75,2490,9714,1,FALSE,0,"4","8",1400,1090,1983,0,"98011",47.7496,-122.201,2060,15300
7893203565,2014-10-27,120000,3,1,1260,7500,1,FALSE,0,"3","6",1260,0,1954,0,"98198",47.4191,-122.33,1260,7500
7767000060,2014-09-12,1900000,5,4.25,6510,16471,2,FALSE,3,"4","11",3250,3260,1980,0,"98040",47.5758,-122.242,4480,16471
8856000545,2014-05-07,1e+05,2,1,910,22000,1,FALSE,0,"3","6",910,0,1956,0,"98001",47.2777,-122.252,1326,9891
2523089097,2014-10-29,524500,3,1.5,3430,264844,1,FALSE,2,"3","7",2230,1200,1988,0,"98045",47.4476,-121.723,1660,145926
3342700464,2015-01-07,729000,4,3.5,3065,5440,3,FALSE,0,"3","9",3065,0,2014,0,"98056",47.524,-122.2,2210,8400
3874000240,2014-12-02,210000,3,2,1440,10111,1,FALSE,0,"3","7",1440,0,1963,0,"98001",47.345,-122.283,1580,10200
6204430250,2014-11-21,585000,5,2.25,2480,12614,1,FALSE,0,"4","8",1860,620,1979,0,"98011",47.7393,-122.2,2470,12392
2781280290,2015-04-27,305000,3,2.5,1610,3516,2,FALSE,0,"3","8",1610,0,2006,0,"98055",47.4491,-122.188,1610,3056
8086000201,2014-12-04,875000,3,2.5,1820,6848,1,FALSE,0,"4","7",1820,0,1953,0,"98004",47.6287,-122.207,2080,11700
2927600630,2015-04-16,995000,4,3.5,2780,9550,2,FALSE,4,"5","10",2530,250,1978,0,"98166",47.454,-122.373,2724,10634
4224100030,2015-04-03,372000,4,2.5,2520,9604,2,FALSE,0,"3","9",2520,0,1990,0,"98031",47.3893,-122.216,2540,9793
3630000080,2014-06-06,450000,3,2.5,1480,1961,2,FALSE,0,"3","8",1480,0,2005,0,"98029",47.5478,-122,1400,1138
5583200810,2015-04-02,662700,2,1.5,2440,6900,2,FALSE,0,"3","7",1590,850,1910,0,"98118",47.5568,-122.271,1770,6900
2722059292,2014-06-04,129000,1,1,650,15364,1,FALSE,0,"4","5",650,0,1967,0,"98042",47.3721,-122.159,1630,7952
6388900710,2014-12-19,538000,3,2.5,2250,11632,2,FALSE,0,"3","8",2250,0,1988,0,"98056",47.5272,-122.169,2360,11632
4441300170,2015-01-12,1300000,4,2.5,3110,11857,2,FALSE,4,"3","11",2040,1070,1990,0,"98117",47.6952,-122.402,3110,11570
6684500040,2014-12-02,725000,3,1,940,8377,1,FALSE,0,"4","7",940,0,1952,0,"98004",47.5974,-122.2,1710,6900
2423020260,2014-08-14,461000,3,2.25,1850,7923,1,FALSE,0,"4","7",1150,700,1977,0,"98033",47.7011,-122.171,1780,7420
8011100047,2015-03-06,530000,4,2.75,2740,7872,2,FALSE,0,"3","10",2740,0,2015,0,"98056",47.4954,-122.172,1220,6300
9808630210,2015-03-13,789800,3,2.5,2605,2216,2,FALSE,2,"3","9",2090,515,1979,0,"98033",47.6536,-122.203,2605,2300
1972200751,2014-05-19,485000,2,2.25,1260,1240,3,FALSE,0,"3","8",1260,0,2004,0,"98103",47.6531,-122.352,1330,1300
1868901295,2014-07-29,660000,5,2.25,2540,3750,1.5,FALSE,0,"4","7",1510,1030,1925,0,"98115",47.6729,-122.299,1780,3750
2781250900,2014-06-20,218000,2,2,1310,2841,2,FALSE,0,"3","6",1310,0,2004,0,"98038",47.3502,-122.022,1360,2550
3226049184,2015-03-27,325000,2,1,1060,6050,1,FALSE,0,"3","7",940,120,1939,0,"98125",47.7028,-122.321,1540,5279
2926049449,2014-06-18,384400,3,3.25,1689,1388,3,FALSE,0,"3","8",1689,0,2008,0,"98125",47.7174,-122.317,1459,1384
8691510150,2014-09-22,343500,3,2.5,1900,5194,2,FALSE,0,"3","7",1900,0,2004,0,"98058",47.4391,-122.117,2230,5194
1785500132,2014-11-18,293000,3,1,1020,7650,1,FALSE,0,"3","7",1020,0,1940,0,"98133",47.7198,-122.352,1440,7650
2767603165,2015-01-22,5e+05,4,2,1980,4500,2,FALSE,0,"4","7",1980,0,1910,0,"98107",47.6728,-122.379,1550,2541
4058800930,2014-07-20,385000,3,1.75,2370,6360,1,FALSE,3,"3","7",1280,1090,1954,0,"98178",47.5039,-122.24,1990,6360
